base,arm,target,action,hashcode,qvalue,frequency
1.86133,1.11416,23,right,3_0_23,-3.11451290502,20
1.86133,1.11416,23,up,3_0_23,-3.07270048126,20
1.86133,1.11416,23,down,3_0_23,-3.10389729941,19
1.86133,1.11416,23,fire,3_0_23,-3.07872768681,19
1.86133,1.11416,24,left,3_0_24,-0.92746875,4
1.86133,1.11416,24,right,3_0_24,-0.81859375,4
1.86133,1.11416,24,up,3_0_24,-0.92746875,4
1.86133,1.11416,24,down,3_0_24,-0.713125,3
1.86133,1.11416,24,fire,3_0_24,-0.88234375,4
1.86133,1.34248,0,left,3_1_0,0.0,0
1.86133,1.34248,0,right,3_1_0,0.0,0
1.86133,1.34248,0,up,3_1_0,0.0,0
1.86133,1.34248,0,down,3_1_0,0.0,0
1.86133,1.34248,0,fire,3_1_0,0.0,0
1.86133,1.34248,1,left,3_1_1,0.0,0
1.86133,1.34248,1,right,3_1_1,0.0,0
1.86133,1.34248,1,up,3_1_1,0.0,0
1.86133,1.34248,1,down,3_1_1,0.0,0
1.86133,1.34248,1,fire,3_1_1,0.0,0
1.86133,1.34248,2,left,3_1_2,0.0,0
1.86133,1.34248,2,right,3_1_2,0.0,0
1.86133,1.34248,2,up,3_1_2,0.0,0
1.86133,1.34248,2,down,3_1_2,0.0,0
1.86133,1.34248,2,fire,3_1_2,0.0,0
1.86133,1.34248,3,left,3_1_3,0.0,0
1.86133,1.34248,3,right,3_1_3,0.0,0
1.86133,1.34248,3,up,3_1_3,0.0,0
1.86133,1.34248,3,down,3_1_3,0.0,0
1.86133,1.34248,3,fire,3_1_3,0.0,0
1.86133,1.34248,4,left,3_1_4,0.0,0
1.86133,1.34248,4,right,3_1_4,0.0,0
1.86133,1.34248,4,up,3_1_4,0.0,0
1.86133,1.34248,4,down,3_1_4,0.0,0
1.86133,1.34248,4,fire,3_1_4,0.0,0
1.86133,1.34248,5,left,3_1_5,0.0,0
1.86133,1.34248,5,right,3_1_5,0.0,0
1.86133,1.34248,5,up,3_1_5,0.0,0
1.86133,1.34248,5,down,3_1_5,0.0,0
1.86133,1.34248,5,fire,3_1_5,0.0,0
1.86133,1.34248,6,left,3_1_6,0.0,0
1.86133,1.34248,6,right,3_1_6,0.0,0
1.86133,1.34248,6,up,3_1_6,0.0,0
1.86133,1.34248,6,down,3_1_6,0.0,0
1.86133,1.34248,6,fire,3_1_6,0.0,0
1.86133,1.34248,7,left,3_1_7,0.0,0
1.86133,1.34248,7,right,3_1_7,0.0,0
1.86133,1.34248,7,up,3_1_7,0.0,0
1.86133,1.34248,7,down,3_1_7,0.0,0
1.86133,1.34248,7,fire,3_1_7,0.0,0
1.86133,1.34248,8,left,3_1_8,0.0,0
1.86133,1.34248,8,right,3_1_8,0.0,0
1.86133,1.34248,8,up,3_1_8,0.0,0
1.86133,1.34248,8,down,3_1_8,0.0,0
1.86133,1.34248,8,fire,3_1_8,0.0,0
1.86133,1.34248,9,left,3_1_9,0.0,0
1.86133,1.34248,9,right,3_1_9,0.0,0
1.86133,1.34248,9,up,3_1_9,0.0,0
1.86133,1.34248,9,down,3_1_9,0.0,0
1.86133,1.34248,9,fire,3_1_9,0.0,0
1.86133,1.34248,10,left,3_1_10,-0.4375,2
1.86133,1.34248,10,right,3_1_10,-0.25,1
1.86133,1.34248,10,up,3_1_10,-0.4375,2
1.86133,1.34248,10,down,3_1_10,-0.25,1
1.86133,1.34248,10,fire,3_1_10,-0.25,1
1.86133,1.34248,11,left,3_1_11,-1.73725657442,9
1.86133,1.34248,11,right,3_1_11,-1.62496072949,8
1.86133,1.34248,11,up,3_1_11,-1.55258765625,7
1.86133,1.34248,11,down,3_1_11,-1.49743333984,7
1.86133,1.34248,11,fire,3_1_11,-1.46962447266,7
1.86133,1.34248,12,left,3_1_12,-0.4875,2
1.86133,1.34248,12,right,3_1_12,16.7604476543,7
1.86133,1.34248,12,up,3_1_12,-0.4375,2
1.86133,1.34248,12,down,3_1_12,-0.4875,2
1.86133,1.34248,12,fire,3_1_12,-0.25,1
1.86133,1.34248,13,left,3_1_13,-1.73542185352,8
1.86133,1.34248,13,right,3_1_13,-1.60714587402,8
1.86133,1.34248,13,up,3_1_13,-1.61191056152,8
1.86133,1.34248,13,down,3_1_13,-1.69428081578,8
1.86133,1.34248,13,fire,3_1_13,-1.68289784355,8
1.86133,1.34248,14,left,3_1_14,-0.25,1
1.86133,1.34248,14,right,3_1_14,0.0,0
1.86133,1.34248,14,up,3_1_14,0.0,0
1.86133,1.34248,14,down,3_1_14,0.0,0
1.86133,1.34248,14,fire,3_1_14,0.0,0
1.86133,1.34248,15,left,3_1_15,-0.665625,3
1.86133,1.34248,15,right,3_1_15,-0.80859375,4
1.86133,1.34248,15,up,3_1_15,-0.92453125,4
1.86133,1.34248,15,down,3_1_15,-0.675625,3
1.86133,1.34248,15,fire,3_1_15,-0.713125,3
1.86133,1.34248,16,left,3_1_16,-1.2964888586,25
1.86133,1.34248,16,right,3_1_16,-1.31098690677,29
1.86133,1.34248,16,up,3_1_16,-1.38961286082,29
1.86133,1.34248,16,down,3_1_16,-1.4173586282,46
1.86133,1.34248,16,fire,3_1_16,-1.4833704851,16
1.86133,1.34248,17,left,3_1_17,16.4611981288,17
1.86133,1.34248,17,right,3_1_17,19.0423795998,49
1.86133,1.34248,17,up,3_1_17,5.13884753413,7
1.86133,1.34248,17,down,3_1_17,9.37055735484,4
1.86133,1.34248,17,fire,3_1_17,19.4151444037,44
1.86133,1.34248,18,left,3_1_18,-2.06173914361,20
1.86133,1.34248,18,right,3_1_18,-2.7999941567,17
1.86133,1.34248,18,up,3_1_18,-2.81884687937,18
1.86133,1.34248,18,down,3_1_18,-2.86917088697,18
1.86133,1.34248,18,fire,3_1_18,-2.79531305888,16
1.86133,1.34248,19,left,3_1_19,-0.81859375,4
1.86133,1.34248,19,right,3_1_19,-0.83671875,4
1.86133,1.34248,19,up,3_1_19,-0.84671875,4
1.86133,1.34248,19,down,3_1_19,-0.665625,3
1.86133,1.34248,19,fire,3_1_19,-0.713125,3
1.86133,1.34248,20,left,3_1_20,-0.4375,2
1.86133,1.34248,20,right,3_1_20,-0.628125,3
1.86133,1.34248,20,up,3_1_20,-0.675625,3
1.86133,1.34248,20,down,3_1_20,-0.4875,2
1.86133,1.34248,20,fire,3_1_20,-0.4875,2
1.86133,1.34248,21,left,3_1_21,-3.12193224527,19
1.86133,1.34248,21,right,3_1_21,-3.15638995406,21
1.86133,1.34248,21,up,3_1_21,-3.17311888995,21
1.86133,1.34248,21,down,3_1_21,-3.10021632864,19
1.86133,1.34248,21,fire,3_1_21,-3.15420888844,20
1.86133,1.34248,22,left,3_1_22,23.2898412955,49
1.86133,1.34248,22,right,3_1_22,3.72027133329,4
1.86133,1.34248,22,up,3_1_22,13.0148400822,5
1.86133,1.34248,22,down,3_1_22,21.3069856352,5
1.86133,1.34248,22,fire,3_1_22,24.0529392946,21
1.86133,1.34248,23,left,3_1_23,-3.04400135318,18
1.86133,1.34248,23,right,3_1_23,-3.08965662637,20
1.86133,1.34248,23,up,3_1_23,-3.02984049649,19
1.86133,1.34248,23,down,3_1_23,-3.13368613993,19
1.86133,1.34248,23,fire,3_1_23,-2.97078008428,19
1.86133,1.34248,24,left,3_1_24,-0.713125,3
1.86133,1.34248,24,right,3_1_24,-0.713125,3
1.86133,1.34248,24,up,3_1_24,-0.9541875,4
1.86133,1.34248,24,down,3_1_24,-0.82621875,4
1.86133,1.34248,24,fire,3_1_24,-0.90046875,4
1.86133,1.5708,0,left,3_2_0,0.0,0
1.86133,1.5708,0,right,3_2_0,0.0,0
1.86133,1.5708,0,up,3_2_0,0.0,0
1.86133,1.5708,0,down,3_2_0,0.0,0
1.86133,1.5708,0,fire,3_2_0,0.0,0
1.86133,1.5708,1,left,3_2_1,0.0,0
1.86133,1.5708,1,right,3_2_1,0.0,0
1.86133,1.5708,1,up,3_2_1,0.0,0
1.86133,1.5708,1,down,3_2_1,0.0,0
1.86133,1.5708,1,fire,3_2_1,0.0,0
1.86133,1.5708,2,left,3_2_2,0.0,0
1.86133,1.5708,2,right,3_2_2,0.0,0
1.86133,1.5708,2,up,3_2_2,0.0,0
1.86133,1.5708,2,down,3_2_2,0.0,0
1.86133,1.5708,2,fire,3_2_2,0.0,0
1.86133,1.5708,3,left,3_2_3,0.0,0
1.86133,1.5708,3,right,3_2_3,0.0,0
1.86133,1.5708,3,up,3_2_3,0.0,0
1.86133,1.5708,3,down,3_2_3,0.0,0
1.86133,1.5708,3,fire,3_2_3,0.0,0
1.86133,1.5708,4,left,3_2_4,0.0,0
1.86133,1.5708,4,right,3_2_4,0.0,0
1.86133,1.5708,4,up,3_2_4,0.0,0
1.86133,1.5708,4,down,3_2_4,0.0,0
1.86133,1.5708,4,fire,3_2_4,0.0,0
1.86133,1.5708,5,left,3_2_5,0.0,0
1.86133,1.5708,5,right,3_2_5,0.0,0
1.86133,1.5708,5,up,3_2_5,0.0,0
1.86133,1.5708,5,down,3_2_5,0.0,0
1.86133,1.5708,5,fire,3_2_5,0.0,0
1.86133,1.5708,6,left,3_2_6,0.0,0
1.86133,1.5708,6,right,3_2_6,0.0,0
1.86133,1.5708,6,up,3_2_6,0.0,0
1.86133,1.5708,6,down,3_2_6,0.0,0
1.86133,1.5708,6,fire,3_2_6,0.0,0
1.86133,1.5708,7,left,3_2_7,0.0,0
1.86133,1.5708,7,right,3_2_7,0.0,0
1.86133,1.5708,7,up,3_2_7,0.0,0
1.86133,1.5708,7,down,3_2_7,0.0,0
1.86133,1.5708,7,fire,3_2_7,0.0,0
1.86133,1.5708,8,left,3_2_8,0.0,0
1.86133,1.5708,8,right,3_2_8,0.0,0
1.86133,1.5708,8,up,3_2_8,0.0,0
1.86133,1.5708,8,down,3_2_8,0.0,0
1.86133,1.5708,8,fire,3_2_8,0.0,0
1.86133,1.5708,9,left,3_2_9,0.0,0
1.86133,1.5708,9,right,3_2_9,0.0,0
1.86133,1.5708,9,up,3_2_9,0.0,0
1.86133,1.5708,9,down,3_2_9,0.0,0
1.86133,1.5708,9,fire,3_2_9,0.0,0
1.86133,1.5708,10,left,3_2_10,-0.4375,2
1.86133,1.5708,10,right,3_2_10,-0.4875,2
1.86133,1.5708,10,up,3_2_10,-0.4875,2
1.86133,1.5708,10,down,3_2_10,-0.4375,2
1.86133,1.5708,10,fire,3_2_10,-0.25,1
1.86133,1.5708,11,left,3_2_11,-1.81311725843,9
1.86133,1.5708,11,right,3_2_11,-1.67267686035,8
1.86133,1.5708,11,up,3_2_11,-1.52787426855,7
1.86133,1.5708,11,down,3_2_11,-1.5264571875,7
1.86133,1.5708,11,fire,3_2_11,-1.64411544434,8
1.86133,1.5708,12,left,3_2_12,19.9998173986,6
1.86133,1.5708,12,right,3_2_12,41.054616831,37
1.86133,1.5708,12,up,3_2_12,15.0412068362,3
1.86133,1.5708,12,down,3_2_12,1.9286163475,6
1.86133,1.5708,12,fire,3_2_12,25.7018473435,5
1.86133,1.5708,13,left,3_2_13,-1.56548703984,7
1.86133,1.5708,13,right,3_2_13,-1.54652679199,8
1.86133,1.5708,13,up,3_2_13,-1.53517132715,8
1.86133,1.5708,13,down,3_2_13,-1.47343916016,7
1.86133,1.5708,13,fire,3_2_13,-1.43876728516,7
1.86133,1.5708,14,left,3_2_14,0.0,0
1.86133,1.5708,14,right,3_2_14,0.0,0
1.86133,1.5708,14,up,3_2_14,0.0,0
1.86133,1.5708,14,down,3_2_14,-0.25,1
1.86133,1.5708,14,fire,3_2_14,0.0,0
1.86133,1.5708,15,left,3_2_15,-1.0106640625,5
1.86133,1.5708,15,right,3_2_15,-1.0312890625,5
1.86133,1.5708,15,up,3_2_15,-0.9485625,4
1.86133,1.5708,15,down,3_2_15,-0.9109375,4
1.86133,1.5708,15,fire,3_2_15,-0.92746875,4
